172110,1558,073649,0017,1508,014509,0004,65.00,172110,085317,153207,20,5,-5,000,00000
172610,12,12
173110,3,2
173610,21,16
174110,31,3
174610,19,3
175110,24,28
175610,15,34
180110,19,32
180610,15,27
181110,17,21
181610,17,29
182110,21,33
182610,20,34
183110,14,29
183610,33,30
184110,9,9
184610,10,2
185110,11,7
185610,38,18
190110,12,12
190610,7,5
191110,5,5
191610,3,3
192110,9,9
192610,15,13
193110,5,5
193610,19,29
194110,5,2
194610,5,2
195110,8,3
195610,7,6
200110,18,18
200610,6,5
201110,8,5
201610,9,2
202110,3,2
202610,9,8
203110,11,7
203610,7,2
204110,12,4
204610,10,8
205110,5,3
205610,0,0
210110,6,6
210610,15,17
211110,5,1
211610,7,12
212110,0,0
212610,0,0
213110,2,0
213610,0,0
214110,0,0
214610,0,0
215110,0,0
215610,0,0
220110,8,6
220610,36,49
221110,9,13
221610,0,0
222110,5,4
222610,2,2
223110,1,0
223610,10,5
224110,26,20
224610,5,2
225110,1,1
225610,4,3
230110,3,3
230610,13,23
231110,7,6
231610,1,0
232110,5,5
232610,0,0
233110,0,0
233610,3,1
234110,2,1
234610,5,1
235110,4,1
235610,1,0
000110,1,1
000610,0,0
001110,0,0
001610,0,0
002110,0,0
002610,0,0
003110,0,0
003610,0,0
004110,0,0
004610,0,0
005110,0,0
005610,0,0
010110,0,0
010610,0,0
011110,0,0
011610,0,0
012110,0,0
012610,0,0
013110,0,0
013610,0,0
014110,0,0
014610,0,0
015110,0,0
015610,0,0
020110,0,0
020610,0,0
021110,0,0
021610,0,0
022110,0,0
022610,0,0
023110,0,0
023610,0,0
024110,0,0
024610,0,0
025110,0,0
025610,0,0
030110,0,0
030610,0,0
031110,0,0
031610,0,0
032110,5,1
032610,3,1
033110,0,0
033610,0,0
034110,4,5
034610,0,0
035110,3,1
035610,3,2
040110,0,0
040610,4,3
041110,5,3
041610,3,1
042110,12,12
042610,17,27
043110,24,47
043610,6,7
044110,0,0
044610,0,0
045110,0,0
045610,0,0
050110,0,0
050610,0,0
051110,0,0
051610,0,0
052110,22,26
052610,28,32
053110,30,51
053610,32,35
054110,19,18
054610,29,49
055110,39,45
055610,27,26
060110,15,17
060610,6,8
061110,9,13
061610,22,17
062110,10,9
062610,30,30
063110,7,9
063610,3,3
064110,27,21
064610,5,4
065110,3,2
065610,16,11
070110,4,3
070610,10,5
071110,2,5
071610,0,0
072110,2,0
072610,0,0
073110,24,20
073610,20,8
074110,27,19
074610,39,9
075110,21,8
075610,22,19
080110,20,19
080610,28,30
081110,9,2
081610,18,24
082110,15,10
082610,11,7
083110,15,11
083610,17,8
084110,10,9
084610,26,31
085110,15,15
085317,1,0
